genres,acousticness_mean,danceability_mean,energy_mean,instrumentalness_mean,liveness_mean,loudness_mean,speechiness_mean,tempo_mean,valence_mean
irish singer-songwriter,0.8093463636363637,0.4828592424242424,0.2361663636363636,0.0090583366590909,0.1408050757575757,-12.827203484848486,0.0379050303030303,120.15128651515153,0.3020106666666666
islamic recitation,0.9635,0.4455,0.22425,0.00017775,0.23425,-8.57725,0.14515,127.447,0.534
isle of wight indie,0.7759999999999999,0.462,0.397,0.000848,0.194,-9.39,0.0282,78.065,0.334
israeli classical,0.9594444444444444,0.2576666666666666,0.2817777777777778,0.0015442222222222,0.1612222222222221,-11.617666666666668,0.0339333333333333,106.1742222222222,0.259
israeli classical piano,0.9633901960784312,0.300784183006536,0.0385908888888888,0.8698125437908497,0.086123202614379,-28.91925686274509,0.0440950326797385,101.66531764705886,0.0923528758169934
israeli folk,0.8876874999999999,0.4744958333333333,0.0316025,0.056507155,0.1130854166666666,-23.82533333333333,0.1073541666666666,114.46662500000002,0.3276145833333334
israeli hip hop,0.206,0.7170000000000001,0.615,1.92e-05,0.289,-7.585,0.0358,101.5105,0.7935
israeli pop,0.4292995238095239,0.6364952380952379,0.5555578571428572,0.0008263372857142,0.1746525,-9.666653571428572,0.0773245238095238,123.96844523809524,0.4766198809523809
israeli rock,0.5052186335403728,0.5901341614906833,0.4719939958592131,0.0016502956024844,0.1276114492753623,-12.553781987577642,0.0677989233954451,116.06733706004142,0.5429133540372671
israeli singer-songwriter,0.6091060317460318,0.5739746031746032,0.4562088888888889,0.0366004254603174,0.1448177777777778,-12.560961904761909,0.050355238095238,120.30133015873017,0.5523622222222222
israeli techno,0.00383,0.797,0.885,0.908,0.111,-7.409,0.0685,130.02100000000002,0.797
italian adult pop,0.4896775032938074,0.5399309385414243,0.5243196136557391,0.0034359202780619,0.184877658554858,-10.346449303779476,0.0740515712108295,121.27139923273658,0.5571706554031362
italian baritone,0.9455384437870994,0.3555248651606009,0.2365157595758527,0.1269229523746714,0.2230528872597168,-15.572941008865287,0.0913411708094114,97.81343446848292,0.2564282358440171
italian baroque,0.913350449438202,0.3267291479400749,0.158531246388443,0.5349360964312465,0.1666695248796147,-19.62602724184056,0.0429458373461744,92.89135030230072,0.2386628130016052
italian baroque ensemble,0.869625,0.400625,0.4231250000000001,0.7432607375,0.153175,-16.294124999999998,0.043825,100.24925,0.462875
italian bass,0.967087594496147,0.3608300054659612,0.207047882289097,0.092791881466021,0.2121159723684286,-16.54727858105422,0.0936383545349694,97.9928753627008,0.2319517686128379
italian classical guitar,0.975,0.257,0.00549,0.922,0.0843,-32.626999999999995,0.0377,88.23,0.326
italian classical piano,0.98892,0.36156,0.0745788,0.8735200000000001,0.111756,-26.75892,0.0475959999999999,92.8274,0.134376
italian disco,0.1385093193129883,0.7090399528232345,0.6664792864514226,0.1249046439481055,0.1746931962258588,-10.001025799793604,0.045000331711632,121.33929293822791,0.7793925991449209
italian gothic,0.0007237999999999,0.4433999999999999,0.8088000000000001,0.140364,0.1906,-4.8424000000000005,0.0384999999999999,136.253,0.22754
italian gothic metal,0.0007237999999999,0.4433999999999999,0.8088000000000001,0.140364,0.1906,-4.8424000000000005,0.0384999999999999,136.253,0.22754
italian indie pop,0.3637833333333333,0.6475000000000001,0.6066666666666668,0.0338481683333333,0.1737833333333333,-7.844000000000001,0.0355,120.84266666666666,0.6153333333333334
italian jazz,0.8653333333333334,0.4086666666666667,0.0986666666666666,0.5840633333333334,0.0800666666666666,-20.67333333333333,0.0360333333333333,99.23066666666666,0.2114666666666666
italian library music,0.3075199999999999,0.5398,0.4297333333333333,0.7449333333333334,0.1101333333333333,-13.374533333333332,0.03664,121.04,0.5404666666666667
italian mandolin,0.91,0.535,0.212,0.93,0.102,-15.831,0.0473,136.382,0.4320000000000001
italian metal,0.0007237999999999,0.4433999999999999,0.8088000000000001,0.140364,0.1906,-4.8424000000000005,0.0384999999999999,136.253,0.22754
italian mezzo-soprano,0.9760551904761904,0.3769788095238096,0.1982932619047619,0.166505356427619,0.217744219047619,-16.602184809523806,0.0780626095238095,100.7117681904762,0.2485275095238096
italian modern prog,2.3e-05,0.301,0.7509999999999999,0.0396,0.0854,-6.684,0.0426,121.677,0.162
italian opera,0.9531502942930716,0.3093566226049813,0.1867175091594054,0.2530870678517037,0.2258220018638747,-17.153489125300585,0.0887016856113806,89.21418612551163,0.1831922097176384
italian orchestra,0.930998525422836,0.3445245103828328,0.1974616785649361,0.1741884633323763,0.2407263324604098,-16.820458661842878,0.0614244601362913,102.566143439391,0.1967879397479182
italian pop rock,0.3356666666666667,0.6333333333333333,0.3379999999999999,0.0010466666666666,0.1196,-15.29,0.0294666666666666,100.23366666666668,0.4826666666666666
italian power metal,0.0026885,0.4185,0.9155,0.0010606,0.2725,-3.8225,0.03915,92.49299999999998,0.368
italian progressive metal,0.597,0.303,0.4,0.682,0.104,-11.037,0.0316,178.465,0.474
italian progressive rock,0.2153044,0.3807333333333333,0.5904,0.198378,0.1567533333333333,-11.1514,0.0446866666666666,127.0882,0.3525333333333333
italian renaissance,0.759,0.29925,0.1385,0.4912000000000001,0.1483333333333333,-21.709000000000003,0.0410583333333333,97.38108333333332,0.26075
italian romanticism,0.9587634900539856,0.3540222292193281,0.2329854229475199,0.2906956020815118,0.2555140206354329,-16.647047696501296,0.0663091868084413,99.0885602353984,0.3011760913157689
italian soprano,0.970492329555279,0.3587063923470624,0.1869560651346958,0.1208092430950504,0.2155743680620396,-17.298359120845873,0.0721765609589514,104.07156447898298,0.1972548244198914
italian soundtrack,0.6903830194573228,0.30234175267457,0.2756694904476329,0.6000380722967436,0.1395491652619825,-13.96298566882034,0.0366520006928056,107.00170500768586,0.223483222350405
italian techno,6.829999999999999e-05,0.725,0.655,0.8390000000000001,0.135,-7.815,0.0338,126.001,0.351
italian tenor,0.9277446254029372,0.357207429644856,0.2666725620216692,0.0381839545544826,0.2419966310927665,-14.115737405686245,0.0700863079530671,101.68670295097203,0.2615501104337641
italian violin,0.8909166666666667,0.42525,0.2835833333333333,0.3680357916666667,0.1208833333333333,-16.650583333333334,0.04795,119.60583333333334,0.5035833333333334
italo dance,0.1501638962962962,0.7480259259259261,0.8705814814814815,0.0598617703703703,0.2928944444444445,-8.776311111111113,0.0871303703703703,128.25753703703705,0.6899703703703703
italo house,0.0178793846153846,0.7177692307692307,0.8110769230769228,0.2192449615384615,0.0770076923076923,-7.473846153846152,0.0453461538461538,115.47684615384615,0.8284615384615385
j-ambient,0.983,0.23,0.1861,0.8925,0.07295,-18.6275,0.0447166666666666,86.89383333333332,0.0568333333333333
j-idol,0.2249333333333332,0.6372857142857143,0.9452857142857144,0.000229568095238,0.3243809523809524,-1.810809523809524,0.0566809523809523,107.6477142857143,0.7960476190476191
j-metal,0.0055627168518518,0.4326759259259258,0.8982499999999999,0.0310756129629629,0.2211018518518518,-4.8978981481481485,0.1065962962962963,140.59513888888893,0.4697944444444444
j-pixie,0.0725362619047618,0.4841809523809524,0.8516499999999999,0.0362493091666666,0.1695366666666666,-3.980066666666666,0.0890228571428571,147.52547380952385,0.4296428571428572
j-pop,0.1152166863015872,0.5303046230158731,0.8196657500000002,0.0128118206291666,0.2168762527777778,-4.946455388888888,0.0620996551587301,129.5146974920635,0.5552442301587304
j-pop girl group,0.26545,0.6048333333333334,0.8663333333333333,0.0145491666666666,0.1660333333333333,-6.392166666666665,0.05135,126.21516666666668,0.8201666666666666
j-poprock,0.0809163134353741,0.489287149234694,0.8797502232142855,0.0434361009486607,0.2020899776785714,-3.9686412202380943,0.0801652944302721,135.7556613945578,0.5260387542517005
j-punk,0.026715,0.462,0.843,3.645000000000001e-05,0.317,-5.6735000000000015,0.04045,144.9865,0.6415
j-reggae,0.2873333333333334,0.5596666666666668,0.6096666666666667,0.006904,0.1133333333333333,-6.6626666666666665,0.0363,118.24133333333334,0.5993333333333334
j-rock,0.0773492617647059,0.5144648284313725,0.8655454656862749,0.0858694387193627,0.1993201593137254,-4.214660049019608,0.0697321936274509,128.63380980392162,0.5681482843137255
jacksonville indie,0.2699215,0.5022500000000001,0.67225,0.23975,0.2369375,-7.827999999999999,0.0424,136.895875,0.5705
jam band,0.2974578443533835,0.5686088487747427,0.6235297732530546,0.1753332113581382,0.2432174123583163,-9.285951860912157,0.0627292601070192,115.29279514917208,0.6213397494493094
jamgrass,0.4198789268207282,0.5736655374649859,0.5991960819327732,0.1101130215270483,0.2526446726190476,-9.975077669817928,0.0410426794467787,122.80961928396356,0.6464498949579831
jamtronica,0.0236333333333333,0.8009999999999999,0.7170000000000001,0.0300866666666666,0.3209333333333333,-4.099,0.1689999999999999,89.96600000000002,0.6726666666666666
jangle pop,0.1246985575643131,0.4784793486590038,0.7151278078817732,0.0448681014378489,0.2135601275314724,-9.412471466885604,0.0438512509578544,135.78541339627802,0.6380242172961139
japanese alternative rock,0.03782675,0.54375,0.8580000000000001,0.336685,0.10345,-5.02,0.0623749999999999,95.92075,0.5387500000000001
japanese chillhop,0.5157549809056191,0.6788269912711402,0.4412104473540645,0.5004160977052646,0.1783859383524277,-11.313399618112385,0.2702792007637753,107.74129003000544,0.5190167212220402
japanese city pop,0.2759888255249789,0.6647469241854636,0.6758969951963243,0.1022117906639891,0.1762847503759399,-8.353782335004178,0.0417741723057644,119.6830966670844,0.6938647147034251
japanese classical,0.718496715983363,0.3456075103980986,0.338060944741533,0.6635636506024954,0.1609504812834224,-15.219904278074866,0.048029239453357,101.78401027926324,0.2782723469994058
japanese classical performance,0.8619193960511033,0.238548877274487,0.127698298102981,0.613249680603949,0.1676495257452574,-22.396766453735967,0.0445429248935346,99.38278823073944,0.1291228126209833
japanese classical piano,0.9917857142857142,0.2769999999999999,0.0765499999999999,0.9024285714285716,0.1005785714285714,-27.55642857142857,0.0407214285714285,91.29807142857145,0.2785071428571429
japanese concert band,0.953,0.202,0.194,0.647,0.0704,-21.568,0.0578,85.882,0.115
japanese dream pop,0.17431,0.6211,0.7067000000000001,0.65112,0.15811,-9.594500000000002,0.04464,104.381,0.4934
japanese electronic,0.979,0.3779999999999999,0.3695,0.8515,0.08945,-14.1665,0.03695,115.0775,0.1189
japanese electropop,0.0831529999999999,0.664125,0.8171875,0.05177392375,0.22319375,-5.1094375,0.108825,133.7509375,0.669125
japanese emo,0.0735839166666666,0.4377951388888889,0.7906909722222221,0.1674403344097222,0.1583975694444444,-5.916534722222222,0.0698329861111111,132.75827777777778,0.5160069444444445
japanese experimental,0.21578,0.5572,0.40518,0.58022,0.1343,-15.5108,0.04256,111.7756,0.4758600000000001
japanese folk,0.413568125,0.6124479166666668,0.6449479166666666,0.227999484375,0.1831291666666666,-7.721083333333333,0.0684895833333333,122.21897916666668,0.5820624999999999
japanese garage rock,0.3917,0.5435000000000001,0.8594999999999999,0.32253645,0.5015000000000001,-8.17,0.04245,151.168,0.8079999999999999
japanese girl punk,0.0514,0.521,0.908,7.290000000000001e-05,0.407,-6.4910000000000005,0.0414,174.392,0.655
japanese heavy metal,0.0107073333333333,0.4074444444444445,0.7653333333333333,0.2737823,0.1479555555555555,-8.264333333333331,0.0931833333333333,145.01055555555556,0.4018555555555554
japanese idm,0.979,0.3779999999999999,0.3695,0.8515,0.08945,-14.1665,0.03695,115.0775,0.1189
japanese indie folk,0.888,0.772,0.144,2.28e-05,0.108,-16.438,0.0517,103.869,0.468
japanese indie rock,0.00318,0.526,0.981,0.00161,0.187,-1.82,0.111,142.016,0.7809999999999999
japanese instrumental,0.7668869047619048,0.4725357142857143,0.3568045634920634,0.4172753675396825,0.147425992063492,-12.003565476190474,0.0376220238095238,134.531246031746,0.3583611111111111
japanese jazz,0.5753806541626796,0.5716379229892914,0.3774472738512949,0.5545203804122428,0.114828653877117,-15.089015197387411,0.0430237499506341,110.16059935110503,0.502097286215539
japanese jazz fusion,0.1248510909090908,0.554727272727273,0.7180000000000001,0.6928181818181818,0.1596363636363636,-9.41890909090909,0.0478363636363636,120.5349090909091,0.7020000000000001
japanese jazztronica,0.0921333333333333,0.3923333333333333,0.9276666666666666,0.00756836,0.3,-3.852,0.0817,143.55666666666667,0.547
japanese metalcore,0.0083109444444444,0.352,0.9625,0.0025883344444444,0.3076666666666666,-1.6273888888888892,0.1527111111111111,147.04572222222222,0.4992222222222222
japanese new wave,0.2815944947368421,0.5718073684210527,0.615181052631579,0.0066863384210526,0.2884431578947368,-9.29935052631579,0.0324582105263157,113.6296105263158,0.4846536842105264
japanese piano,8.503333333333333e-05,0.7000000000000001,0.879,0.8316666666666667,0.3640000000000001,-7.490666666666666,0.049,122.74666666666666,0.395
japanese pop punk,0.0801777722222222,0.4295625,0.8665208333333333,0.0309128438194444,0.2548395833333334,-6.448625000000002,0.0538270833333333,152.10725,0.5230972222222222
japanese post-hardcore,0.0004289,0.3979999999999999,0.92625,1.86e-06,0.269,-2.00075,0.12825,153.79275,0.5555
japanese power metal,0.0077377883333333,0.35725,0.90075,0.0084404683333333,0.1579083333333333,-4.615166666666666,0.1281416666666666,156.92216666666667,0.4032
japanese prog,0.000263,0.365,0.765,0.24,0.269,-5.7810000000000015,0.0564,97.935,0.556
japanese psychedelic,0.168407125,0.5087812500000001,0.69634375,0.598414484375,0.155275,-7.522875,0.07979375,136.6495625,0.5533125
japanese punk rock,0.0349433333333333,0.4816666666666666,0.8646666666666666,4.860000000000001e-05,0.347,-5.9460000000000015,0.0407666666666666,154.78833333333333,0.6459999999999999
japanese r&b,0.2873333333333334,0.5596666666666668,0.6096666666666667,0.006904,0.1133333333333333,-6.6626666666666665,0.0363,118.24133333333334,0.5993333333333334
japanese rockabilly,0.732,0.5660000000000001,0.8109999999999999,0.645,0.596,-9.849,0.0435,127.944,0.961
japanese singer-songwriter,0.1999449351851852,0.5665782407407408,0.7293847222222224,0.0334970881388888,0.2945518518518518,-6.045142592592592,0.044566574074074,126.38903796296296,0.5112601851851852
japanese soundtrack,0.5160074642045455,0.4456466429924243,0.4997734517045455,0.5321650393328599,0.1715867613636363,-10.936181628787882,0.0586818134469697,113.9672164772727,0.3349053929924242
japanese traditional,0.962125,0.4151916666666666,0.1375083333333333,0.7217450000000001,0.1372208333333333,-21.87583333333333,0.089775,97.270625,0.5643958333333333
japanese vgm,0.534098849362745,0.3683194607843137,0.5214169607843137,0.7253106806372549,0.2642739705882353,-11.303810294117644,0.0441778921568627,118.42170563725492,0.3560481127450981
japanese vocal jazz,0.1163,0.599,0.5794999999999999,0.644,0.0824999999999999,-14.964,0.04315,115.817,0.7434999999999999
jawaiian,0.3632287498826236,0.6834930293779441,0.5007186407801757,0.0344688005560403,0.1583377276159042,-9.882951756817793,0.0633176693056484,123.01096257753812,0.7054389697924628
jazz,0.758729941576187,0.5074959731854793,0.3213920320745658,0.3760971394810683,0.1854982990340903,-14.929654443901024,0.05560632889683,112.91365151993784,0.4864516786296216
jazz accordion,0.6025277777777779,0.4823888888888888,0.203911111111111,0.1784325919444444,0.1470694444444444,-16.65238888888889,0.0573777777777777,107.78063888888887,0.4034444444444445
jazz blues,0.6736737490813234,0.5811655382878196,0.3643822030494488,0.1849459594119044,0.1697617716877558,-12.814052547779896,0.066651757689755,114.87965129714073,0.5964354947117939
jazz boom bap,0.2563203461538462,0.7800980769230769,0.5880903846153845,0.1303111949423077,0.1438138461538461,-7.278730769230768,0.2131725,94.5527326923077,0.6650249999999999
jazz brass,0.8562193938220767,0.5570250684839101,0.2730413860586116,0.4282576122397025,0.1377357379324605,-15.174615094029727,0.0479291313615246,112.67256140455072,0.5475456462857377
jazz chileno,0.6823333333333333,0.6523333333333333,0.5279999999999999,0.0002145633333333,0.1808833333333333,-9.441166666666668,0.05245,126.33366666666666,0.8441666666666666
jazz clarinet,0.8044507581894949,0.5005454307408287,0.328795335382,0.5019886513086839,0.2521743551208765,-14.55759815919991,0.0710571720104416,112.1115601061319,0.5118877890012511
